,scores_stratified_KFold,scores_cross_val,accuracy_score
B04_10m B03_10m B11_20m,0.5296370967741935,0.6389112903225806,0.4528301886792453
B04_10m B03_10m B12_20m,0.5459677419354839,0.4899193548387097,0.5283018867924528
B04_10m B03_20m B04_20m,0.3233870967741935,0.4233870967741935,0.09433962264150944
B04_10m B03_20m B05_20m,0.20766129032258066,0.4729838709677419,0.6226415094339622
B04_10m B03_20m B06_20m,0.33608870967741933,0.602016129032258,0.4716981132075472
B04_10m B03_20m B07_20m,0.31048387096774194,0.4354838709677419,0.11320754716981132
B04_10m B03_20m B8A_20m,0.37419354838709673,0.3326612903225806,0.7169811320754716
B04_10m B03_20m B11_20m,0.5268145161290323,0.4225806451612903,0.5094339622641509
B04_10m B03_20m B12_20m,0.4108870967741935,0.30806451612903224,0.6792452830188679
B04_10m B04_20m B05_20m,0.4084677419354838,0.4350806451612903,0.6037735849056604
B04_10m B04_20m B06_20m,0.4848790322580645,0.3235887096774194,0.05660377358490566
B04_10m B04_20m B07_20m,0.3131048387096774,0.3804435483870968,0.018867924528301886
B04_10m B04_20m B8A_20m,0.12056451612903225,0.5776209677419356,0.5660377358490566
B04_10m B04_20m B11_20m,0.386491935483871,0.6262096774193548,0.6981132075471698
B04_10m B04_20m B12_20m,0.3858870967741935,0.4356854838709677,0.2830188679245283
B04_10m B05_20m B06_20m,0.5649193548387097,0.5336693548387097,0.6037735849056604
B04_10m B05_20m B07_20m,0.348991935483871,0.4550403225806452,0.05660377358490566
B04_10m B05_20m B8A_20m,0.3451612903225806,0.3627016129032258,0.22641509433962265
B04_10m B05_20m B11_20m,0.21108870967741936,0.3145161290322581,0.018867924528301886
B04_10m B05_20m B12_20m,0.419758064516129,0.4171370967741935,0.6226415094339622
B04_10m B06_20m B07_20m,0.37116935483870966,0.4199596774193548,0.1509433962264151
B04_10m B06_20m B8A_20m,0.4356854838709677,0.22641129032258062,0.5849056603773585
B04_10m B06_20m B11_20m,0.30826612903225803,0.4167338709677419,0.6981132075471698
B04_10m B06_20m B12_20m,0.580241935483871,0.3324596774193548,0.3584905660377358
B04_10m B07_20m B8A_20m,0.423991935483871,0.5578629032258065,0.2830188679245283
B04_10m B07_20m B11_20m,0.4137096774193548,0.6024193548387097,0.6415094339622641
B04_10m B07_20m B12_20m,0.4629032258064516,0.4356854838709677,0.6226415094339622
B04_10m B8A_20m B11_20m,0.5419354838709677,0.5014112903225806,0.6226415094339622
B04_10m B8A_20m B12_20m,0.3110887096774193,0.3435483870967742,0.660377358490566
B04_10m B11_20m B12_20m,0.2481854838709677,0.4139112903225806,0.49056603773584906
B03_10m B03_20m B04_20m,0.4425403225806452,0.12076612903225807,0.6037735849056604
B03_10m B03_20m B05_20m,0.4546370967741935,0.3911290322580645,0.09433962264150944
B03_10m B03_20m B06_20m,0.53125,0.3165322580645161,0.11320754716981132
B03_10m B03_20m B07_20m,0.3413306451612903,0.22036290322580646,0.6792452830188679
B03_10m B03_20m B8A_20m,0.5586693548387097,0.4862903225806451,0.5849056603773585
B03_10m B03_20m B11_20m,0.5423387096774193,0.3433467741935484,0.6981132075471698
B03_10m B03_20m B12_20m,0.4818548387096774,0.5268145161290322,0.6981132075471698
B03_10m B04_20m B05_20m,0.1776209677419355,0.5264112903225806,0.6226415094339622
B03_10m B04_20m B06_20m,0.3772177419354839,0.3356854838709677,0.49056603773584906
B03_10m B04_20m B07_20m,0.4612903225806451,0.3290322580645161,0.07547169811320754
B03_10m B04_20m B8A_20m,0.3219758064516129,0.5516129032258064,0.6037735849056604
B03_10m B04_20m B11_20m,0.28024193548387094,0.4733870967741935,0.37735849056603776
B03_10m B04_20m B12_20m,0.23306451612903226,0.6578629032258064,0.6037735849056604
B03_10m B05_20m B06_20m,0.558266129032258,0.5112903225806452,0.6792452830188679
B03_10m B05_20m B07_20m,0.4245967741935484,0.4233870967741936,0.1509433962264151
B03_10m B05_20m B8A_20m,0.34576612903225806,0.4608870967741936,0.4528301886792453
B03_10m B05_20m B11_20m,0.4675403225806451,0.4076612903225806,0.4528301886792453
B03_10m B05_20m B12_20m,0.37056451612903224,0.45,0.5471698113207547
B03_10m B06_20m B07_20m,0.2981854838709677,0.3219758064516129,0.7547169811320755
B03_10m B06_20m B8A_20m,0.2717741935483871,0.11370967741935482,0.09433962264150944
B03_10m B06_20m B11_20m,0.34536290322580643,0.3298387096774194,0.6415094339622641
B03_10m B06_20m B12_20m,0.2576612903225806,0.4731854838709677,0.6037735849056604
B03_10m B07_20m B8A_20m,0.5139112903225806,0.5393145161290323,0.07547169811320754
B03_10m B07_20m B11_20m,0.2637096774193548,0.4485887096774193,0.6037735849056604
B03_10m B07_20m B12_20m,0.3227822580645161,0.4467741935483871,0.1320754716981132
B03_10m B8A_20m B11_20m,0.3681451612903226,0.2362903225806451,0.6415094339622641
B03_10m B8A_20m B12_20m,0.5737903225806452,0.4475806451612903,0.3018867924528302
B03_10m B11_20m B12_20m,0.32983870967741935,0.5235887096774194,0.5471698113207547
B03_20m B04_20m B05_20m,0.2608870967741935,0.25846774193548383,0.6037735849056604
B03_20m B04_20m B06_20m,0.3199596774193548,0.5074596774193548,0.7169811320754716
B03_20m B04_20m B07_20m,0.4320564516129032,0.4854838709677419,0.660377358490566
B03_20m B04_20m B8A_20m,0.3524193548387097,0.558266129032258,0.16981132075471697
B03_20m B04_20m B11_20m,0.31713709677419355,0.4046370967741935,0.09433962264150944
B03_20m B04_20m B12_20m,0.4425403225806452,0.22016129032258064,0.6415094339622641
B03_20m B05_20m B06_20m,0.5300403225806452,0.3137096774193548,0.7169811320754716
B03_20m B05_20m B07_20m,0.5356854838709678,0.4143145161290322,0.11320754716981132
B03_20m B05_20m B8A_20m,0.2719758064516129,0.5584677419354838,0.39622641509433965
B03_20m B05_20m B11_20m,0.5294354838709677,0.5582661290322581,0.09433962264150944
B03_20m B05_20m B12_20m,0.5681451612903226,0.4669354838709677,0.3018867924528302
B03_20m B06_20m B07_20m,0.444758064516129,0.3699596774193548,0.4716981132075472
B03_20m B06_20m B8A_20m,0.33608870967741933,0.4139112903225806,0.660377358490566
B03_20m B06_20m B11_20m,0.4675403225806452,0.5574596774193548,0.5471698113207547
B03_20m B06_20m B12_20m,0.3493951612903226,0.4133064516129032,0.05660377358490566
B03_20m B07_20m B8A_20m,0.4012096774193548,0.4290322580645161,0.3584905660377358
B03_20m B07_20m B11_20m,0.5173387096774194,0.5227822580645161,0.05660377358490566
B03_20m B07_20m B12_20m,0.3911290322580645,0.2199596774193548,0.6981132075471698
B03_20m B8A_20m B11_20m,0.4439516129032258,0.43326612903225803,0.22641509433962265
B03_20m B8A_20m B12_20m,0.3633064516129032,0.4491935483870967,0.5283018867924528
B03_20m B11_20m B12_20m,0.2211693548387097,0.4137096774193548,0.1320754716981132
B04_20m B05_20m B06_20m,0.27298387096774196,0.5649193548387096,0.24528301886792453
B04_20m B05_20m B07_20m,0.401008064516129,0.4981854838709677,0.6415094339622641
B04_20m B05_20m B8A_20m,0.41129032258064513,0.4931451612903226,0.07547169811320754
B04_20m B05_20m B11_20m,0.31108870967741936,0.2774193548387097,0.6415094339622641
