,scores_stratified_KFold,scores_cross_val,accuracy_score
B02_10m B06_20m,0.7171370967741936,0.8608870967741936,0.8301886792452831
B02_10m B07_20m,0.6731854838709678,0.7260080645161291,0.20754716981132076
B02_10m B8A_20m,0.6737903225806452,0.6921370967741935,0.8679245283018868
B02_10m B11_20m,0.7520161290322581,0.6610887096774194,0.8490566037735849
B02_10m B12_20m,0.6290322580645162,0.8044354838709677,0.9056603773584906
B04_10m B03_10m,0.4016129032258065,0.8546370967741936,0.8867924528301887
B04_10m B03_20m,0.8546370967741936,0.5189516129032258,0.8867924528301887
B04_10m B04_20m,0.585483870967742,0.5901209677419355,0.9245283018867925
B04_10m B05_20m,0.8356854838709677,0.6919354838709678,0.4716981132075472
B04_10m B06_20m,0.7233870967741935,0.7046370967741936,0.39622641509433965
B04_10m B07_20m,0.3094758064516129,0.5995967741935484,0.8490566037735849
B04_10m B8A_20m,0.7046370967741936,0.7120967741935484,0.07547169811320754
B04_10m B11_20m,0.8481854838709678,0.6270161290322581,0.09433962264150944
B04_10m B12_20m,0.8296370967741936,0.6608870967741935,0.8490566037735849
B03_10m B03_20m,0.7514112903225807,0.8483870967741935,0.8867924528301887
B03_10m B04_20m,0.5497983870967742,0.8108870967741936,0.8867924528301887
B03_10m B05_20m,0.6915322580645162,0.6995967741935484,0.09433962264150944
B03_10m B06_20m,0.5594758064516129,0.5804435483870968,0.07547169811320754
B03_10m B07_20m,0.5747983870967742,0.6185483870967742,0.32075471698113206
B03_10m B8A_20m,0.8608870967741936,0.7788306451612904,0.8679245283018868
B03_10m B11_20m,0.835483870967742,0.7058467741935484,0.8490566037735849
B03_10m B12_20m,0.5495967741935484,0.4707661290322581,0.8301886792452831
B03_20m B04_20m,0.8798387096774194,0.7860887096774194,0.1509433962264151
B03_20m B05_20m,0.6683467741935484,0.7046370967741936,0.07547169811320754
B03_20m B06_20m,0.4243951612903226,0.6981854838709678,0.9056603773584906
B03_20m B07_20m,0.8546370967741936,0.5885080645161291,0.8867924528301887
B03_20m B8A_20m,0.7483870967741936,0.5631048387096774,0.16981132075471697
B03_20m B11_20m,0.583266129032258,0.8233870967741936,0.8490566037735849
B03_20m B12_20m,0.7046370967741936,0.7324596774193549,0.8867924528301887
B04_20m B05_20m,0.7794354838709678,0.7546370967741935,0.49056603773584906
B04_20m B06_20m,0.7233870967741935,0.4941532258064516,0.8679245283018868
B04_20m B07_20m,0.7733870967741936,0.6975806451612904,0.8867924528301887
B04_20m B8A_20m,0.8608870967741936,0.7512096774193548,0.8679245283018868
B04_20m B11_20m,0.5483870967741936,0.7298387096774194,0.8113207547169812
B04_20m B12_20m,0.6671370967741936,0.8350806451612904,0.03773584905660377
B05_20m B06_20m,0.529233870967742,0.8608870967741936,0.8679245283018868
B05_20m B07_20m,0.7983870967741936,0.7921370967741936,0.8113207547169812
B05_20m B8A_20m,0.5625,0.673991935483871,0.7735849056603774
B05_20m B11_20m,0.7608870967741936,0.7058467741935484,0.8490566037735849
B05_20m B12_20m,0.6536290322580646,0.8485887096774194,0.8113207547169812
B06_20m B07_20m,0.6483870967741936,0.7711693548387097,0.8867924528301887
B06_20m B8A_20m,0.704233870967742,0.841733870967742,0.9245283018867925
B06_20m B11_20m,0.7108870967741936,0.7703629032258065,0.8301886792452831
B06_20m B12_20m,0.7379032258064516,0.7108870967741936,0.8301886792452831
B07_20m B8A_20m,0.6931451612903226,0.847983870967742,0.7358490566037735
B07_20m B11_20m,0.716733870967742,0.5433467741935484,0.5849056603773585
B07_20m B12_20m,0.8669354838709677,0.5431451612903226,0.7924528301886793
B8A_20m B11_20m,0.8233870967741936,0.6796370967741936,0.8679245283018868
B8A_20m B12_20m,0.5671370967741935,0.5641129032258064,0.41509433962264153
B11_20m B12_20m,0.5433467741935484,0.7447580645161291,0.22641509433962265
B08_10m B02_10m B04_10m,0.7606854838709678,0.7338709677419355,0.4339622641509434
B08_10m B02_10m B03_10m,0.804233870967742,0.7074596774193549,0.8490566037735849
B08_10m B02_10m B03_20m,0.8481854838709678,0.7419354838709677,0.9056603773584906
B08_10m B02_10m B04_20m,0.585483870967742,0.770766129032258,0.9056603773584906
B08_10m B02_10m B05_20m,0.5655241935483871,0.8860887096774194,0.7169811320754716
B08_10m B02_10m B06_20m,0.803225806451613,0.7171370967741936,0.33962264150943394
B08_10m B02_10m B07_20m,0.6997983870967742,0.8235887096774194,0.6037735849056604
B08_10m B02_10m B8A_20m,0.7421370967741936,0.8608870967741936,0.8679245283018868
B08_10m B02_10m B11_20m,0.7294354838709678,0.8483870967741935,0.8679245283018868
B08_10m B02_10m B12_20m,0.5745967741935484,0.58125,0.8490566037735849
B08_10m B04_10m B03_10m,0.8606854838709678,0.60625,0.8301886792452831
B08_10m B04_10m B03_20m,0.7475806451612904,0.8733870967741936,0.20754716981132076
B08_10m B04_10m B04_20m,0.7030241935483871,0.8671370967741936,0.8301886792452831
B08_10m B04_10m B05_20m,0.8546370967741936,0.8546370967741936,0.8867924528301887
B08_10m B04_10m B06_20m,0.847983870967742,0.8608870967741936,0.8679245283018868
B08_10m B04_10m B07_20m,0.6768145161290323,0.809475806451613,0.3584905660377358
B08_10m B04_10m B8A_20m,0.7034274193548387,0.8483870967741935,0.8679245283018868
B08_10m B04_10m B11_20m,0.7987903225806452,0.8346774193548387,0.7924528301886793
B08_10m B04_10m B12_20m,0.8798387096774194,0.8673387096774194,0.8113207547169812
B08_10m B03_10m B03_20m,0.5983870967741935,0.8348790322580646,0.8490566037735849
B08_10m B03_10m B04_20m,0.6435483870967742,0.6995967741935484,0.5660377358490566
B08_10m B03_10m B05_20m,0.7721774193548387,0.8046370967741936,0.7169811320754716
B08_10m B03_10m B06_20m,0.8733870967741936,0.7120967741935484,0.4528301886792453
B08_10m B03_10m B07_20m,0.8108870967741936,0.8546370967741936,0.8301886792452831
B08_10m B03_10m B8A_20m,0.815725806451613,0.8024193548387096,0.1509433962264151
B08_10m B03_10m B11_20m,0.5391129032258065,0.6108870967741936,0.8867924528301887
B08_10m B03_10m B12_20m,0.5568548387096774,0.6756048387096774,0.8679245283018868
B08_10m B03_20m B04_20m,0.61875,0.8546370967741936,0.16981132075471697
B08_10m B03_20m B05_20m,0.7641129032258065,0.7776209677419355,0.8679245283018868
B08_10m B03_20m B06_20m,0.7094758064516129,0.822983870967742,0.8679245283018868
B08_10m B03_20m B07_20m,0.8352822580645162,0.6320564516129032,0.8867924528301887
