,scores_stratified_KFold,scores_cross_val,accuracy_score
B04_20m B04_10m,0.2967741935483871,0.32903225806451614,0.3076923076923077
B04_20m B03_10m,0.2903225806451613,0.3612903225806452,0.2692307692307692
B05_20m B06_20m,0.25161290322580643,0.25806451612903225,0.34615384615384615
B05_20m B07_20m,0.23225806451612901,0.3548387096774194,0.38461538461538464
B05_20m B8A_20m,0.21935483870967745,0.3161290322580645,0.4807692307692308
B05_20m B11_20m,0.3032258064516129,0.30322580645161296,0.34615384615384615
B05_20m B12_20m,0.2838709677419355,0.2258064516129032,0.07692307692307693
B05_20m B08_10m,0.3483870967741936,0.2387096774193548,0.4230769230769231
B05_20m B02_10m,0.23225806451612904,0.12903225806451613,0.5384615384615384
B05_20m B04_10m,0.367741935483871,0.3419354838709677,0.0
B05_20m B03_10m,0.3161290322580645,0.32258064516129037,0.38461538461538464
B06_20m B07_20m,0.3548387096774194,0.3419354838709678,0.038461538461538464
B06_20m B8A_20m,0.4193548387096774,0.4387096774193549,0.4423076923076923
B06_20m B11_20m,0.2709677419354839,0.25161290322580643,0.5192307692307693
B06_20m B12_20m,0.3419354838709677,0.2967741935483871,0.21153846153846154
B06_20m B08_10m,0.2,0.25161290322580643,0.5384615384615384
B06_20m B02_10m,0.3225806451612903,0.25806451612903225,0.46153846153846156
B06_20m B04_10m,0.3225806451612903,0.2258064516129032,0.19230769230769232
B06_20m B03_10m,0.3741935483870968,0.3483870967741936,0.057692307692307696
B07_20m B8A_20m,0.3354838709677419,0.2129032258064516,0.5384615384615384
B07_20m B11_20m,0.3548387096774194,0.3870967741935484,0.28846153846153844
B07_20m B12_20m,0.3741935483870968,0.25161290322580643,0.36538461538461536
B07_20m B08_10m,0.37419354838709673,0.3870967741935484,0.3269230769230769
B07_20m B02_10m,0.3096774193548387,0.3419354838709677,0.46153846153846156
B07_20m B04_10m,0.2774193548387097,0.2903225806451613,0.3076923076923077
B07_20m B03_10m,0.2967741935483871,0.34838709677419355,0.46153846153846156
B8A_20m B11_20m,0.23225806451612904,0.3354838709677419,0.5192307692307693
