,scores_stratified_KFold,scores_cross_val,accuracy_score
B08_10m B02_10m B04_10m B12_20m,0.6727822580645162,0.6336693548387097,0.7547169811320755
B08_10m B02_10m B03_10m B03_20m,0.7955645161290323,0.8278225806451613,0.2641509433962264
B08_10m B02_10m B03_10m B04_20m,0.8856854838709678,0.6985887096774194,0.7735849056603774
B08_10m B02_10m B03_10m B05_20m,0.7520161290322581,0.7112903225806452,0.4528301886792453
B08_10m B02_10m B03_10m B06_20m,0.8663306451612904,0.7570564516129032,0.8867924528301887
B08_10m B02_10m B03_10m B07_20m,0.7161290322580645,0.8098790322580646,0.8113207547169812
B08_10m B02_10m B03_10m B8A_20m,0.7629032258064516,0.885483870967742,0.8301886792452831
B08_10m B02_10m B03_10m B11_20m,0.7038306451612903,0.7100806451612904,0.9056603773584906
B08_10m B02_10m B03_10m B12_20m,0.6651209677419356,0.5612903225806452,0.9433962264150944
B08_10m B02_10m B03_20m B04_20m,0.569758064516129,0.821975806451613,0.05660377358490566
B08_10m B02_10m B03_20m B05_20m,0.5901209677419355,0.8149193548387098,0.8867924528301887
B08_10m B02_10m B03_20m B06_20m,0.5806451612903226,0.7270161290322581,0.8679245283018868
B08_10m B02_10m B03_20m B07_20m,0.7699596774193548,0.7370967741935484,0.8679245283018868
B08_10m B02_10m B03_20m B8A_20m,0.7784274193548388,0.8534274193548388,0.8867924528301887
B08_10m B02_10m B03_20m B11_20m,0.622983870967742,0.853225806451613,0.11320754716981132
B08_10m B02_10m B03_20m B12_20m,0.8467741935483872,0.5411290322580645,0.8679245283018868
B08_10m B02_10m B04_20m B05_20m,0.5350806451612903,0.6735887096774194,0.8490566037735849
B08_10m B02_10m B04_20m B06_20m,0.686491935483871,0.5641129032258064,0.9056603773584906
B08_10m B02_10m B04_20m B07_20m,0.6987903225806452,0.7975806451612903,0.4716981132075472
B08_10m B02_10m B04_20m B8A_20m,0.5419354838709677,0.8209677419354839,0.8490566037735849
B08_10m B02_10m B04_20m B11_20m,0.8278225806451613,0.4737903225806452,0.9056603773584906
B08_10m B02_10m B04_20m B12_20m,0.8086693548387096,0.8340725806451614,0.8867924528301887
B08_10m B02_10m B05_20m B06_20m,0.6905241935483871,0.6995967741935484,0.7169811320754716
B08_10m B02_10m B05_20m B07_20m,0.7629032258064516,0.6987903225806452,0.8679245283018868
B08_10m B02_10m B05_20m B8A_20m,0.55,0.8725806451612904,0.8679245283018868
B08_10m B02_10m B05_20m B11_20m,0.7788306451612904,0.6278225806451613,0.07547169811320754
